%t,TotalBrainA
6.3,.001144769194901218
6.35,.0012150251378947525
6.4,.0012885085872041612
6.45,.001365318516588866
6.5,.0014455679508317922
6.55,.0015293296254396732
6.6,.0016166848768738096
6.65,.001707730678086642
6.7,.0018025423375879045
6.75,.0019012164362417784
6.8,.0020038549855237553
6.85,.0021105316084455822
6.9,.0022213159436506352
6.95,.0023363003054659094
7,.002455579525160495
7.05,.0025792218211852028
7.1,.002707293518266496
7.15,.002839878716279711
7.2,.002977055848587745
7.25,.003118893000646944
7.3,.00326545117665286
7.35,.003416800001155644
7.4,.003573005758660228
7.45,.003734129544295947
7.5,.0039002313989925444
7.55,.004071362420477641
7.6,.004247564775481052
7.65,.004428894124336428
7.7,.004615407298089504
7.75,.004807137497643782
7.8,.005004111691532063
7.85,.005206372287474253
7.9,.005413959487622469
7.95,.00562689481430861
8,.00584519117068454
8.05,.006068874413996582
8.1,.006297965846938191
8.15,.0065324750959566075
8.2,.006772405852998859
8.25,.007017762253827883
8.3,.007268537802439955
8.35,.00752473204522879
8.4,.007786348454269756
8.45,.008053362682301566
8.5,.008325746408520445
8.55,.008603486357249106
8.6,.008886556889942472
8.65,.009174927139946642
8.7,.009468554833029722
8.75,.009767403975506713
8.8,.010071442329631208
8.85,.010380615644219807
8.9,.010694863698758515
8.95,.01101413396679459
9,.011338362485094315
9.05,.011667488599926909
9.1,.01200144211695205
9.15,.012340150222062064
9.2,.012683540623894075
9.25,.013031529593925287
9.3,.013384030203655261
9.35,.013740954974338894
9.4,.014102201702721901
9.45,.014467681937232527
9.5,.01483730995354528
9.55,.015210973308842126
9.6,.01558855312410827
9.65,.01596994733049222
9.7,.016355054651106423
9.75,.016743751873479734
9.8,.01713590234761866
9.85,.01753139583777482
9.9,.01793012965083666
9.95,.018331961876205234
10,.018736749468220855
10.05,.01914436900603008
10.1,.019554674451135998
10.15,.019967539361870845
10.2,.020382843534362167
10.25,.02080043082078654
10.3,.021220129619699112
10.35,.021641814399053865
10.4,.02206538318654731
10.45,.022490639027026322
10.5,.022917448326810152
10.55,.02334563629955225
10.6,.023775068017424954
10.65,.024205611972151146
10.7,.02463710288805001
10.75,.025069370367451726
10.8,.025502268655762914
10.85,.025935620860389412
10.9,.02636929272259853
10.95,.026803150281405817
11,.027237022965427328
11.05,.02767072174943022
11.1,.02810413137606258
11.15,.028537177699241717
11.2,.02896963275546348
11.25,.029401319711303053
11.3,.02983209890482382
11.35,.030261800882958236
11.4,.030690307419927173
11.45,.03111743368190569
11.5,.031542984749738254
11.55,.03196685233344825
11.6,.03238888542584984
11.65,.032808938000510206
11.7,.03322688273532945
11.75,.03364255818647267
11.8,.034055839240385265
11.85,.03446657597623111
11.9,.03487456731948669
11.95,.03527973445549294
12,.035681932972793505
12.05,.036081027752205334
12.1,.036476886570905045
12.15,.0368693998067928
12.2,.037258422890298785
12.25,.037643784620262806
12.3,.03802541226771953
12.35,.038403175201378516
12.4,.038776963650835924
12.45,.03914665410907565
12.5,.03951214164893397
12.55,.03987330485191627
12.6,.040230007554169
12.65,.040582170931294216
12.7,.04092969785680768
12.75,.04127248287096311
12.8,.0416104437484719
12.85,.04194347094440483
12.9,.04227147029039168
12.95,.04259435652614383
13,.042912023315482536
13.05,.043224406838656165
13.1,.04353142632056804
13.15,.0438330028236717
13.2,.0441290626668896
13.25,.0444195335449628
13.3,.04470434976876475
13.35,.04498343885785509
13.4,.045256748918968595
13.45,.04552421398696505
13.5,.0457857851793836
13.55,.04604140263650943
13.6,.04629100897586882
13.65,.0465345595679048
13.7,.04677201873819847
13.75,.04700334163261876
13.8,.04722846881204521
13.85,.04744738367282269
13.9,.04766005022865598
13.95,.047866441632479974
14,.04806652749554682
14.05,.04826028583234823
14.1,.04844768979526731
14.15,.0486287244390857
14.2,.048803373807524995
14.25,.04897163458934213
14.3,.04913348694435495
14.35,.04928892090627736
14.4,.04943793042659392
14.45,.049580517205423086
14.5,.04971668180409382
14.55,.04984640792432843
14.6,.04996971851723179
14.65,.05008661920986818
14.7,.050197122317298996
14.75,.05030123782090959
14.8,.0503989821521748
14.85,.05049036787919705
14.9,.050575416085578334
14.95,.05065414936014901
15,.050726601912771944
15.05,.05079278970211602
15.1,.05085274465097254
15.15,.0509064926431542
15.2,.05095406508993058
15.25,.05099549710766112
15.3,.051030816803125136
15.35,.05106006826941818
15.4,.05108329961945715
15.45,.05110054599401427
15.5,.05111185659917232
15.55,.051117271331232166
15.6,.05111682644108154
15.65,.0511105775177902
15.7,.05109858386494587
15.75,.05108089127357964
15.8,.05105754091454265
15.85,.0510285955368952
15.9,.05099412128865637
15.95,.05095416545404294
16,.05090878509195421
16.05,.05085803966371326
16.1,.0508019891115455
16.15,.05074069684909626
16.2,.050674235211685695
16.25,.050602659926015994
16.3,.05052602012897287
16.35,.05044439451115895
16.4,.05035786025745439
16.45,.05026647610134671
16.5,.05017031016167238
16.55,.050069430942204035
16.6,.04996391817507315
16.65,.04985383745853579
16.7,.04973924060743181
16.75,.0496202115827534
16.8,.04949683266939545
16.85,.049369170951022064
16.9,.049237310061932174
16.95,.049101315057200216
17,.0489612537154819
17.05,.04881720552236391
17.1,.04866924965375622
17.15,.04851746001073203
17.2,.04836189766611615
17.25,.048202652078689685
17.3,.048039806967752036
17.35,.04787342840586821
17.4,.04770360946725813
17.45,.047530416877054345
17.5,.04735390056889904
17.55,.04717415721952435
17.6,.0469912795077562
17.65,.046805329767049035
17.7,.04661639979415401
17.75,.04642455641165733
17.8,.04622984673286815
17.85,.04603236893515308
17.9,.045832216545215416
17.95,.045629451597919576
18,.04542415043826863
18.05,.04521638724841385
18.1,.04500625481008823
18.15,.04479381977953167
18.2,.04457911247579519
18.25,.04436224500493247
18.3,.044143286279195004
18.35,.043922328409973996
18.4,.043699429826294094
18.45,.04347467794078225
18.5,.04324813192390536
18.55,.04301983171185693
18.6,.04278987815872168
18.65,.042558357416298084
18.7,.04232532374416398
18.75,.042090849486465326
18.8,.04185500231392325
18.85,.041617880007755764
18.9,.04137953688362685
18.95,.04113997279446962
19,.040899336774038474
19.05,.040657673305530655
19.1,.040415006280640715
19.15,.04017143676554667
19.2,.039927033560605306
19.25,.039681856045261726
19.3,.039435959369571234
19.35,.03918941337987281
19.4,.03894228277271854
19.45,.03869461920175713
19.5,.03844649757621661
19.55,.03819796731584454
19.6,.03794914299403417
19.65,.03770003498907714
19.7,.037450644309574094
19.75,.03720107160040087
19.8,.03695143500883665
19.85,.0367017425847469
19.9,.03645199083157148
19.95,.0362022755432361
20,.035952819933856905
20.05,.035703464045754134
20.1,.035454076976382705
20.15,.03520495943307999
20.2,.03495611371738715
20.25,.03470761126251361
20.3,.03445951028836355
20.35,.034211858876758434
20.4,.03396468174810014
20.45,.033718026977799846
20.5,.03347200367591676
20.55,.033226590914577796
20.6,.03298184406457168
20.65,.03273779799747175
20.7,.032494506417764184
20.75,.03225193932914286
20.8,.03201018192281767
20.85,.03176939470602003
20.9,.03152953460918803
20.95,.03129062220150743
21,.031052687909498455
21.05,.030815775480579
21.1,.030579901801614507
21.15,.0303451238741626
21.2,.030111469889091143
21.25,.029878957290870867
21.3,.02964766289974703
21.35,.029417564136831924
21.4,.029188712060701564
21.45,.02896113941207652
21.5,.028734878979491698
21.55,.02850995438847548
21.6,.028286381259780786
21.65,.02806423865657878
21.7,.027843495499486018
21.75,.02762419295210965
21.8,.02740634997476741
21.85,.027189997489672695
21.9,.026975157306782797
21.95,.026761845790172076
22,.026550128138970175
22.05,.026339962143408273
22.1,.026131389411428868
22.15,.025924439917020935
22.2,.025719128483748247
22.25,.02551544031031039
22.3,.025313409347790382
22.35,.025113118618395772
22.4,.024914515118970325
22.45,.02471762652175716
22.5,.024522470262092477
22.55,.024329060571999215
22.6,.024137370374165943
22.65,.023947436539183492
22.7,.023759345991079654
22.75,.023573042975612492
22.8,.023388544430941304
22.85,.023205842481184402
22.9,.023024959352689466
22.95,.02284590834060287
23,.022668698575303698
23.05,.022493364532383476
23.1,.022319879450894843
23.15,.022148250666005724
23.2,.02197848449081696
23.25,.02181058415434806
23.3,.021644562553267178
23.35,.021480401213313835
23.4,.021318118856553863
23.45,.02115774633079587
23.5,.020999253742379057
23.55,.020842650458390875
23.6,.02068791551421803
23.65,.02053507050308236
23.7,.020384112121863994
23.75,.020235040921076374
23.8,.020087891016219495
23.85,.01994262088691324
23.9,.019799237664560914
23.95,.01965771954123474
24,.019518082087493414
24.05,.01938032314752947
24.1,.01924443940304122
24.15,.01911044099931713
24.2,.01897830814322091
24.25,.018848010402161764
24.3,.018719563728647293
24.35,.018592989663477423
24.4,.018468261860739063
24.45,.018345349780010303
24.5,.018224260997731258
24.55,.01810502202643842
24.6,.01798759616874578
24.65,.0178719764458919
24.7,.017758156630069664
24.75,.01764611583655427
24.8,.01753585907185103
24.85,.01742735449821602
24.9,.017320599670137094
24.95,.017215627963401543
25,.017112376838707526
25.05,.017010853437521855
25.1,.0169110433648457
25.15,.01681294000099
25.2,.016716533097445002
25.25,.016621806363908708
25.3,.016528776183484046
25.35,.01643739922685433
25.4,.016347669156660017
25.45,.016259561667465693
25.5,.01617307597968494
25.55,.01608817461118708
25.6,.016004862273287766
25.65,.01592316110533411
25.7,.015843022054733945
25.75,.015764426013500157
25.8,.015687366566697027
25.85,.015611803214754593
25.9,.015537745571050003
25.95,.015465193581228583
26,.015394115679892474
26.05,.015324505450870695
26.1,.015256339797347807
26.15,.015189580038223266
26.2,.015124233177378548
26.25,.015060271507825018
26.3,.014997682248360894
26.35,.014936498758955998
26.4,.014876656021335512
26.45,.014818144847103828
26.5,.014760918724862165
26.55,.01470498502634489
26.6,.01465035614015442
26.65,.01459699593581598
26.7,.014544878348288716
26.75,.014493988906209164
26.8,.014444294718187594
26.85,.014395793301969688
26.9,.014348484821396957
26.95,.014302339086962731
27,.01425730496111118
27.05,.014213384447890571
27.1,.014170624946807445
27.15,.01412892437149128
27.2,.014088291648452024
27.25,.014048744804934971
27.3,.014010238688558059
27.35,.01397272512986651
27.4,.01393621571713916
27.45,.013900708917494706
27.5,.013866170209762206
27.55,.013832561131236336
27.6,.013799875226072638
27.65,.01376813945863559
27.7,.013737293524405579
27.75,.013707333249555111
27.8,.01367822288828879
27.85,.013649956876196537
27.9,.013622515157249805
27.95,.013595885384241746
28,.013570054174141283
28.05,.013544999364612642
28.1,.013520660770899327
28.15,.013497051105717117
28.2,.013474234840723411
28.25,.01345210232028253
28.3,.013430658791262262
28.35,.013409904933709823
28.4,.013389811892420058
28.45,.013370307796419355
28.5,.013351421509139295
28.55,.013333210845048828
28.6,.01331559154924856
28.65,.013298549681389736
28.7,.013282067430883315
28.75,.013266126609320224
28.8,.013250712685069912
28.85,.013235800506826753
28.9,.01322139445973682
28.95,.0132074577958844
29,.013193986606177273
29.05,.013180966460220406
29.1,.013168382446946288
29.15,.01315620323151832
29.2,.013144430154256571
29.25,.01313302687658119
29.3,.013121991182053112
29.35,.013111385950851399
29.4,.013101108617091368
29.45,.013091166330378538
29.5,.013081523187268372
29.55,.013072184277684074
29.6,.013063148672787862
29.65,.01305439741166141
29.7,.013045910475121669
29.75,.013037672322703602
29.8,.013029701838475955
29.85,.013021962429712288
29.9,.01301438118787456
29.95,.013006993704407964
30,.012999857231757487
30.05,.012992905430209927
30.1,.012986100093639997
30.15,.012979451131515309
30.2,.012972937051768309
30.25,.012966557816742316
30.3,.012960204208951167
30.35,.012953924872890736
30.4,.012947883958063008
30.45,.012941839671662828
30.5,.012935843639437812
30.55,.01293004253987618
30.6,.012924203550444902
30.65,.012918394803111615
30.7,.012912726768862156
30.75,.01290710037141007
30.8,.012901457008825234
30.85,.012895828099121211
30.9,.012890162317049743
30.95,.012884479916909186
31,.012878743348971941
31.05,.012873045637069223
31.1,.012867482355622354
31.15,.012861849929327365
31.2,.012856176283755547
31.25,.01285044241817267
31.3,.012844739978141416
31.35,.012838972513370257
31.4,.012833065459514337
31.45,.012827071140711315
31.5,.012820928469026723
31.55,.012814719093050079
31.6,.012808405140631694
31.65,.012802023680373358
31.7,.012795525350738222
31.75,.012788900210519911
31.8,.012782150973968412
31.85,.012775184143844166
31.9,.012768095418518477
31.95,.012760861237401225
32,.012753509916988145
32.05,.012746002506578778
32.1,.012738384644789005
32.15,.01273061286901042
32.2,.012722562638020716
32.25,.01271435073241801
32.3,.012705961678586118
32.35,.012697422519075819
32.4,.012688700278141325
32.45,.012679809369166035
32.5,.012670726687440874
32.55,.012661417865866992
32.6,.012651915962695309
32.65,.012642183217810122
32.7,.012632254432681216
32.75,.012622122863130004
32.8,.012611783671908385
32.85,.012601249200024945
32.9,.01259049368289304
32.95,.012579570098218572
33,.012568455133583045
33.05,.01255705520652754
33.1,.012545480138776564
33.15,.012533693513303789
33.2,.012521653531693797
33.25,.012509385466790143
33.3,.012496967406907105
33.35,.012484351829071899
33.4,.012471414974465168
33.45,.012458258132833593
33.5,.012444873510033599
33.55,.01243132149372343
33.6,.012417555197592483
33.65,.012403506782433881
33.7,.012389226134506753
33.75,.012374719546489192
33.8,.012359991837597463
33.85,.01234509324587377
33.9,.012329980760908202
33.95,.012314608458252737
34,.01229900969128624
34.05,.012283263472161672
34.1,.012267328746066883
34.15,.012251081045786618
34.2,.01223463247326828
34.25,.012217968397539837
34.3,.01220113515879975
34.35,.01218410649968346
34.4,.012166800580502795
34.45,.012149287419847731
34.5,.012131560202543924
34.55,.012113655040171204
34.6,.012095550519550191
34.65,.012077298161047119
34.7,.012058857621047041
34.75,.01204016435022351
34.8,.012021276252317432
34.85,.012002243964782654
34.9,.011983040295201289
34.95,.011963593022605815
35,.011944000894141911
35.05,.01192423047959854
35.1,.011904343339391176
35.15,.01188430365381853
35.2,.01186400017276835
35.25,.011843543297000627
35.3,.011822923339633605
35.35,.011802163419091814
35.4,.011781249494873483
35.45,.011760221099271996
35.5,.011739048716154893
35.55,.011717687702510892
35.6,.01169618283309531
35.65,.01167456921692482
35.7,.011652831082881569
35.75,.011630922089583618
35.8,.01160888451851568
35.85,.011586782264348802
35.9,.011564566740315163
35.95,.011542181175852413
36,.011519680207357434
36.05,.011497122776928895
36.1,.011474474811753186
36.15,.011451668307503387
36.2,.011428790643577796
36.25,.01140581602983298
36.3,.011382815601811886
36.35,.01135975079784922
36.4,.0113365172537778
36.45,.011313237651586632
36.5,.011289887925046588
36.55,.011266464658425053
36.6,.011242974390972098
36.65,.011219552627005159
36.7,.011196103817453975
36.75,.011172442875109902
36.8,.011148822467979451
36.85,.011125177871840197
36.9,.011101389939476252
36.95,.011077614763653897
37,.011053806706614717
37.05,.011030151714869263
37.1,.01100653365062436
37.15,.010982662053646616
37.2,.010958863767690183
37.25,.010935080558336802
37.3,.010911156249114118
37.35,.010887329146426216
37.4,.010863505154339917
37.45,.010839722791763838
37.5,.01081589628081404
37.55,.01079190549606726
37.6,.010767888816166998
37.65,.010743883284189975
37.7,.010719968867444968
37.75,.010696070527790843
37.8,.01067222008772619
37.85,.01064823077049243
37.9,.010624235500119759
37.95,.010600491281814185
38,.01057682792355403
38.05,.010553228237614138
38.1,.01052960445818195
38.15,.010506034124602165
38.2,.010482603847107433
38.25,.010459252548092126
38.3,.010435960974953697
38.35,.010412739224722162
38.4,.010389636868681338
38.45,.01036661591129124
38.5,.01034367526226135
38.55,.010320834215335715
38.6,.010298058150373535
38.65,.01027538699076234
38.7,.010252757780077726
38.75,.010230188946643034
38.8,.010207832265024532
38.85,.010185591061872827
38.9,.010163469654792048
38.95,.010141368412309481
39,.010119360231398781
39.05,.010097614926699269
39.1,.010075921662742638
39.15,.010054314555003881
39.2,.010032939289771283
39.25,.010011708633304925
39.3,.009990621792813317
39.35,.009969470913368392
39.4,.009948405806091092
39.45,.009927724520520792
39.5,.009907216614688496
39.55,.009886855878104587
39.6,.009866673181427423
39.65,.00984664219600552
39.7,.009826768533193671
39.75,.009807030249993524
39.8,.009787467619684924
39.85,.009768060911369732
39.9,.009748817025272744
39.95,.009729785867700897
40,.009710921093112734
40.05,.009692226741290067
40.1,.009673700376892885
40.15,.00965535387971014
40.2,.009637188230015933
40.25,.009619213163162502
40.3,.00960142138225586
40.35,.009583815588765976
40.4,.009566366223959781
40.45,.009549103778413425
40.5,.009532004020725512
40.55,.009515093339215016
40.6,.009498421538679393
40.65,.009481948580916475
40.7,.009465678201604415
40.75,.009449606361054765
40.8,.009433673821513298
40.85,.009417928622612587
40.9,.009402448929662915
40.95,.00938718045008036
41,.009372092860203622
41.05,.009357205738426225
41.1,.009342547025514453
41.15,.009328096976422168
41.2,.009313784872256023
41.25,.009299666317757947
41.3,.009285834967851873
41.35,.009272196568905315
41.4,.009258772576572843
41.45,.00924554839551594
41.5,.00923253147280242
41.55,.009219702337074425
41.6,.009207083387968685
41.65,.009194703982422671
41.7,.009182538597149688
41.75,.009170544876901807
41.8,.00915874994376108
41.85,.009147235312918067
41.9,.009135908239909384
41.95,.009124797030329257
42,.009113852111461455
42.05,.009103101916877035
42.1,.009092640976903325
42.15,.0090823607351636
42.2,.009072286689458184
42.25,.009062456988859111
42.3,.00905283902671486
42.35,.009043421628866904
42.4,.009034218282770132
42.45,.009025212550363341
42.5,.009016417360188548
42.55,.009007783809475025
42.6,.008999334145006461
42.65,.008991172251046122
42.7,.008983149208220421
42.75,.00897531828864489
42.8,.008967776083447971
42.85,.008960438714388341
42.9,.008953305409164187
42.95,.008946354466498939
43,.008939609273112055
43.05,.008933067770751863
43.1,.00892672857163674
43.15,.008920542968121834
43.2,.008914540376446177
43.25,.008908803588821027
43.3,.00890323863959651
43.35,.008897871886574073
43.4,.008892686782730351
43.45,.008887692185048264
43.5,.008882867058504015
43.55,.008878224282007548
43.6,.008873832958899474
43.65,.008869613860314816
43.7,.00886558577197611
43.75,.008861698902188731
43.8,.008857987452732823
43.85,.008854501345558869
43.9,.00885119859451753
43.95,.008848068152515511
44,.008845117355258456
44.05,.00884226358918844
44.1,.008839563713372713
44.15,.008837136776698009
44.2,.0088348634997633
44.25,.00883276035145055
44.3,.008830775135683944
44.35,.008828936330532434
44.4,.008827340729494943
44.45,.008825842766667511
44.5,.008824491291800192
44.55,.008823376849665974
44.6,.008822394456922704
44.65,.008821567723326297
44.7,.008820822559315369
44.75,.00882019694327789
44.8,.008819830199090021
44.85,.008819488473321304
44.9,.008819238661202936
44.95,.008819278918139852
45,.008819485932523307
45.05,.008819835932011959
45.1,.008820194822185769
45.15,.008820643236988335
45.2,.008821376385430449
45.25,.008822161446046813
45.3,.008823031995499959
45.35,.008824148262689537
45.4,.008825391859383518
45.45,.00882676325205147
45.5,.008828234676276456
45.55,.008829810268353784
45.6,.008831552247473451
45.65,.008833394862821376
45.7,.008835358962068912
45.75,.00883741703743959
45.8,.008839583041819732
45.85,.008841803505044448
45.9,.008844120600578757
45.95,.008846612674797609
46,.00884920845315507
46.05,.008851874472744136
46.1,.008854635291725782
46.15,.008857496912593665
46.2,.00886045262964558
46.25,.008863368645151802
46.3,.008866331697196457
46.35,.008869545675693499
46.4,.008872767496508002
46.45,.008876044093372103
46.5,.008879512688926956
46.55,.008882997325409498
46.6,.008886547581314136
46.65,.00889019872293661
46.7,.008893920816436768
46.75,.008897732705313997
46.8,.00890161624320582
46.85,.008905526157423198
46.9,.008909487653043311
46.95,.008913554422734081
47,.008917686412937461
47.05,.008921778374860847
47.1,.008925901635685773
47.15,.008930191140090388
47.2,.008934485457518779
47.25,.008938825704144785
47.3,.008943247077030073
47.35,.008947715897392369
47.4,.008952108688225775
47.45,.008956524670743099
47.5,.008961116882994136
47.55,.008965729108707856
47.6,.008970380632666482
47.65,.00897501485239558
47.7,.008979671606076309
47.75,.008984401796224114
47.8,.008989162393062734
47.85,.008993862753477452
47.9,.008998569288344872
47.95,.009003398297288114
48,.009008239466710978
48.05,.009013102027707446
48.1,.009017967129964883
48.15,.009022851254140983
48.2,.009027567701763191
48.25,.009032269990377947
48.3,.009037181551872959
48.35,.009042087448333404
48.4,.009047004236147672
48.45,.009051778966363559
48.5,.00905654194178233
48.55,.009061436648425519
48.6,.0090663372784882
48.65,.00907136692460396
48.7,.009076462945793019
48.75,.009081488269626034
48.8,.009086503134160104
48.85,.009091501013896346
48.9,.009096690589653305
48.95,.009101905128140863
49,.009106855307165585
49.05,.009111971159431145
49.1,.009117105146631855
49.15,.009122000012540255
49.2,.009126892529042963
49.25,.009131758512074215
49.3,.009136761555784812
49.35,.009141774496331757
49.4,.009146538745677286
49.45,.009151301171120098
49.5,.00915605069362639
49.55,.009160706277158495
49.6,.009165378442921392
49.65,.009170017526277694
49.7,.009174707472796225
49.75,.009179376769690174
49.8,.009183859076506512
49.85,.009188338378582891
49.9,.009192783778125699
49.95,.009197145553966082
50,.00920146430736842
50.05,.009205742374515392
50.1,.009209986722391447
50.15,.009214180052654243
50.2,.009218318611042182
50.25,.009222412166284251
50.3,.009226445805690552
50.35,.009230445613411449
50.4,.009234391675248267
50.45,.009238386740784343
50.5,.009242344218797082
50.55,.009246132957960876
50.6,.009249861070027263
50.65,.009253537355235045
50.7,.009257148825915228
50.75,.00926074578527791
50.8,.009264293041952767
50.85,.009267761895915506
50.9,.009271162032117591
50.95,.009274593182803012
51,.009277984825511067
51.05,.009281182374856475
51.1,.009284350202424053
51.15,.00928745729429929
51.2,.009290481064573584
51.25,.009293435530837531
51.3,.0092964257122926
51.35,.009299363327386777
51.4,.009302110658169506
51.45,.009304792631233514
51.5,.009307405285961266
51.55,.009309948304612924
51.6,.009312426619425886
51.65,.009314836021380637
51.7,.00931719000580995
51.75,.009319467394608767
51.8,.00932168779265331
51.85,.00932383376983646
51.9,.009325956060937814
51.95,.00932802182767754
52,.00932993815687758
52.05,.009331802374288828
52.1,.009333587709906176
52.15,.009335412202286602
52.2,.009337196781264073
52.25,.009338762785295116
52.3,.009340362165767606
52.35,.00934193037676761
52.4,.009343286671580353
52.45,.009344659479642225
52.5,.009345977079444819
52.55,.0093470968241723
52.6,.009348135862726184
52.65,.009349102098268504
52.7,.00935002108656672
52.75,.009350858874354677
52.8,.009351624653236135
52.85,.009352313223728648
52.9,.009353074500581978
52.95,.009353817111033572
53,.009354301778695989
53.05,.009354708398942873
53.1,.009355038613515958
53.15,.009355295439061405
53.2,.009355477256858697
53.25,.009355635053428539
53.3,.009355723303314072
53.35,.009355648300925234
53.4,.00935549917874149
53.45,.009355295669085932
53.5,.009355011762961211
53.55,.009354742353684588
53.6,.009354424232627893
53.65,.009353917442871852
53.7,.00935335460220446
53.75,.009352715871895569
53.8,.009352026686864323
53.85,.009351270380996405
53.9,.00935040700387298
53.95,.009349466647604089
54,.009348495885712665
54.05,.009347456785354095
54.1,.009346310479056017
54.15,.00934508773388254
54.2,.009343886623994007
54.25,.009342646238812232
54.3,.009341210030893868
54.35,.009339827573699692
54.4,.009338404587632876
54.45,.009336758469153229
54.5,.009335101652034649
54.55,.009333387151919663
54.6,.009331551462626087
54.65,.009329638632926518
54.7,.00932772266452874
54.75,.009325745332495267
54.8,.009323627744722084
54.85,.009321439019912553
54.9,.009319281222055338
54.95,.009317080606921583
55,.009314697820862061
55.05,.009312307911023212
55.1,.009309856575993723
55.15,.00930731641247998
55.2,.009304713095433983
55.25,.009302059587319127
55.3,.009299342934448084
55.35,.009296553296727655
55.4,.00929370327885406
55.45,.009290817729065166
55.5,.009287877279457488
55.55,.009284827472122961
55.6,.00928171190115637
55.65,.00927865152969079
55.7,.00927556133986035
55.75,.009272272336083777
55.8,.009268994212063258
55.85,.009265668720373243
55.9,.009262212829516047
55.95,.00925869637453159
56,.00925516693080986
56.05,.00925157963835548
56.1,.009247990030147184
56.15,.009244372622591802
56.2,.009240592216632667
56.25,.00923679412403524
56.3,.009232946851569925
56.35,.009229052715465437
56.4,.009225106784976497
56.45,.009221131018369962
56.5,.009217107782605661
56.55,.009212993919988742
56.6,.009208828058257767
56.65,.00920468687002922
56.7,.009200517570319835
56.75,.009196197934822294
56.8,.009191850365296402
56.85,.009187450972087187
